id,position.x,position.y,shapeType,R,G,B,isPlaying,baseSize.x,baseSize.y,size.x,size.y,timepast,sizeScale,rotateAngle,pmouseX,pmouseY,mouseX,mouseY
654,866.0515857615699,692.3194131202207,TRIANGLE,0,0,0,true,7.7987999160657,7.7987999160657,6.745997213276577,6.745997213276577,59.980310718256604,0.5,4.844206300522771,866,692,862,691
655,853.1342118219287,682.52554546755,TRIANGLE,0,0,0,true,1.5407329464762416,1.5407329464762416,1.3451319056492204,1.3451319056492204,59.96364405158994,0.5,5.114101584554379,862,691,861,691
656,863.8779350363402,691.421488233817,TRIANGLE,0,0,0,true,3.7406750499370776,3.7406750499370776,3.2959995269053306,3.2959995269053306,59.94697738492327,0.5,2.233903641744373,861,691,858,691
657,861.1317812075042,690.555273315801,TRIANGLE,0,0,0,true,2.8420068992911576,2.8420068992911576,2.5272113703044714,2.5272113703044714,59.93031071825661,0.5,2.8516648706412258,858,691,857,690
658,150.74967757204584,514.7420192381215,SHU,0,0,0,true,3.4468724040769922,3.4468724040769922,4.758545025699062,4.758545025699062,57.43031071825675,0.5,3.799167784066582,145,522,144,522
659,168.86861092281237,517.499472824813,SHU,0,0,0,true,5.3889281444917865,5.3889281444917865,6.943469966690233,6.943469966690233,57.18031071825676,0.5,3.5309524099242937,176,522,177,522
660,193.85453139655328,564.4381193790518,SHU,0,0,0,true,5.248830603848675,5.248830603848675,6.306911476159782,6.306911476159782,56.980310718256774,0.5,3.7004248073928085,201,560,202,560
661,231.0883897774365,542.4959098058685,SHU,0,0,0,true,1.3540479273455697,1.3540479273455697,1.5313512842689923,1.5313512842689923,56.83031071825678,0.5,3.354470332809817,227,549,227,549
662,240.0430686342984,526.9183118965319,SHU,0,0,0,true,8.762140752935544,8.762140752935544,8.827750467490572,8.827750467490572,56.5803107182568,0.5,2.711727511808471,249,526,249,526
663,283.86219187812287,551.4436324123676,SHU,0,0,0,true,8.224673540602497,8.224673540602497,7.068365833404704,7.068365833404704,56.280310718256814,0.5,5.902762258887854,288,544,290,545
664,322.2385799489939,560.20513581745,SHU,0,0,0,true,2.735534439604412,2.735534439604412,2.159113693361384,2.159113693361384,56.13031071825682,0.5,0.5614127206113614,321,559,322,559
665,369.7627141684789,560.0319088912951,SHU,0,0,0,true,3.054052741621973,3.054052741621973,2.148225882902004,2.148225882902004,55.930310718256834,0.5,4.64331115377084,372,569,372,569
666,380.46263740178233,565.9657840564539,SHU,0,0,0,true,5.5816171256134,5.5816171256134,3.71008765681852,3.71008765681852,55.83031071825684,0.5,3.3008685380787353,385,562,389,561
667,407.61750456582723,555.7134667421367,SHU,0,0,0,true,2.4164352879512103,2.4164352879512103,1.5207685337424244,1.5207685337424244,55.730310718256845,0.5,5.473048315786031,400,554,401,554
668,460.5297281975006,569.2313695366221,SHU,0,0,0,true,13.130733801336174,13.130733801336174,7.848153198623559,7.848153198623559,55.63031071825685,0.5,2.25523189501966,446,560,452,565
669,453.94658478463913,571.5010811021843,SHU,0,0,0,true,1.3488214763565671,1.3488214763565671,0.76891290546512,0.76891290546512,55.53031071825686,0.5,4.350265976502942,456,573,456,574
670,522.7115264987771,581.5087302861762,SHU,0,0,0,true,0.7704410102192183,0.7704410102192183,0.4008434539321297,0.4008434539321297,55.28031071825687,0.5,2.5687417174052163,513,588,513,588
671,538.5809620725965,592.0223696584893,SHU,0,0,0,true,0.003836200471980522,0.003836200471980522,0.0019193273822741335,0.0019193273822741335,55.030310718256885,0.5,2.9458863618804125,534,588,534,588
672,555.9486283648263,584.7135711978231,SHU,0,0,0,true,6.858469602004018,6.858469602004018,3.43630543609281,3.43630543609281,54.93031071825689,0.5,4.591666999711305,549,588,551,588
673,611.3375764500278,594.168462418677,SHU,0,0,0,true,9.658503777454271,9.658503777454271,4.939644058239264,4.939644058239264,54.7803107182569,0.5,3.271501024818108,613,596,617,596
674,634.1582922888201,603.3272910178403,SHU,0,0,0,true,2.2450327956209426,2.2450327956209426,1.1774798928516128,1.1774798928516128,54.680310718256905,0.5,5.988577174497585,627,596,627,596
675,655.7600649346062,579.3914281262611,SHU,0,0,0,true,6.118492082818052,6.118492082818052,3.3830129136114113,3.3830129136114113,54.530310718256914,0.5,5.06491171039922,664,584,665,584
676,267.87968776293235,631.3732293843786,SHU,0,0,0,true,8.546384953671526,8.546384953671526,7.256781041290317,7.256781041290317,53.73031071825696,0.5,3.3921286148941494,276,624,277,623
677,314.0138263428765,618.8592788878291,SHU,0,0,0,true,11.501811968780162,11.501811968780162,11.176662790061473,11.176662790061473,53.48031071825697,0.5,5.191063574182279,311,620,320,617
678,425.511732798765,631.2106000374005,SHU,0,0,0,true,28.747885558190873,28.747885558190873,32.21249360629234,32.21249360629234,53.18031071825699,0.5,0.20752871553740268,384,601,417,631
679,427.04794971543345,647.4107570558288,SHU,0,0,0,true,5.051619475590792,5.051619475590792,5.902109549954586,5.902109549954586,53.080310718256996,0.5,4.208514682946564,429,649,429,649
680,431.5880447870334,676.1056621859532,SHU,0,0,0,true,3.564079781356564,3.564079781356564,4.560612079989762,4.560612079989762,52.83031071825701,0.5,5.047465618857737,423,678,423,678
